size,array_type,algorithm,threshold,repeats,time_ms
40100,random,merge_insertion,20,5,16.1615
40100,random,merge_insertion,30,5,16.5606
40100,random,merge_insertion,50,5,18.3965
40100,reversed,merge,0,5,12.5666
40100,reversed,merge_insertion,5,5,10.4033
40100,reversed,merge_insertion,10,5,10.2883
40100,reversed,merge_insertion,15,5,10.7167
40100,reversed,merge_insertion,20,5,11.5172
40100,reversed,merge_insertion,30,5,11.6751
40100,reversed,merge_insertion,50,5,14.8488
40100,almost_sorted,merge,0,5,13.2895
40100,almost_sorted,merge_insertion,5,5,11.5764
40100,almost_sorted,merge_insertion,10,5,10.6596
40100,almost_sorted,merge_insertion,15,5,10.134
40100,almost_sorted,merge_insertion,20,5,8.7784
40100,almost_sorted,merge_insertion,30,5,9.76888
40100,almost_sorted,merge_insertion,50,5,8.66836
40200,random,merge,0,5,19.6991
40200,random,merge_insertion,5,5,20.0877
40200,random,merge_insertion,10,5,18.2112
40200,random,merge_insertion,15,5,17.7447
40200,random,merge_insertion,20,5,17.4125
40200,random,merge_insertion,30,5,17.4832
40200,random,merge_insertion,50,5,17.1997
40200,reversed,merge,0,5,11.63
40200,reversed,merge_insertion,5,5,10.6141
40200,reversed,merge_insertion,10,5,10.6779
40200,reversed,merge_insertion,15,5,10.639
40200,reversed,merge_insertion,20,5,10.5944
40200,reversed,merge_insertion,30,5,11.5139
40200,reversed,merge_insertion,50,5,15.0268
40200,almost_sorted,merge,0,5,13.3763
40200,almost_sorted,merge_insertion,5,5,11.5831
40200,almost_sorted,merge_insertion,10,5,10.247
40200,almost_sorted,merge_insertion,15,5,10.8639
40200,almost_sorted,merge_insertion,20,5,10.1227
40200,almost_sorted,merge_insertion,30,5,10.0623
40200,almost_sorted,merge_insertion,50,5,9.30048
40300,random,merge,0,5,20.4014
40300,random,merge_insertion,5,5,17.9078
40300,random,merge_insertion,10,5,17.081
40300,random,merge_insertion,15,5,15.6898
40300,random,merge_insertion,20,5,16.0924
40300,random,merge_insertion,30,5,17.0259
40300,random,merge_insertion,50,5,17.5304
40300,reversed,merge,0,5,12.8941
40300,reversed,merge_insertion,5,5,11.2731
40300,reversed,merge_insertion,10,5,10.9758
40300,reversed,merge_insertion,15,5,10.3675
40300,reversed,merge_insertion,20,5,10.4804
40300,reversed,merge_insertion,30,5,11.3314
40300,reversed,merge_insertion,50,5,14.3291
40300,almost_sorted,merge,0,5,12.615
40300,almost_sorted,merge_insertion,5,5,7.79782
40300,almost_sorted,merge_insertion,10,5,10.2407
40300,almost_sorted,merge_insertion,15,5,10.2544
40300,almost_sorted,merge_insertion,20,5,9.99648
40300,almost_sorted,merge_insertion,30,5,9.30264
40300,almost_sorted,merge_insertion,50,5,9.6862
40400,random,merge,0,5,20.5957
40400,random,merge_insertion,5,5,17.9976
40400,random,merge_insertion,10,5,17.449
40400,random,merge_insertion,15,5,18.0503
40400,random,merge_insertion,20,5,16.8055
40400,random,merge_insertion,30,5,16.409
40400,random,merge_insertion,50,5,15.3335
40400,reversed,merge,0,5,12.8687
40400,reversed,merge_insertion,5,5,10.885
40400,reversed,merge_insertion,10,5,9.16578
40400,reversed,merge_insertion,15,5,9.25894
40400,reversed,merge_insertion,20,5,11.7795
40400,reversed,merge_insertion,30,5,11.3122
40400,reversed,merge_insertion,50,5,14.5307
40400,almost_sorted,merge,0,5,13.1185
40400,almost_sorted,merge_insertion,5,5,11.1234
40400,almost_sorted,merge_insertion,10,5,11.3312
40400,almost_sorted,merge_insertion,15,5,10.838
40400,almost_sorted,merge_insertion,20,5,10.0176
40400,almost_sorted,merge_insertion,30,5,9.36166
40400,almost_sorted,merge_insertion,50,5,9.41228
40500,random,merge,0,5,20.5359
40500,random,merge_insertion,5,5,18.3598
40500,random,merge_insertion,10,5,17.9561
40500,random,merge_insertion,15,5,18.2458
40500,random,merge_insertion,20,5,17.6557
40500,random,merge_insertion,30,5,17.5065
40500,random,merge_insertion,50,5,18.6402
40500,reversed,merge,0,5,12.6462
40500,reversed,merge_insertion,5,5,10.7702
40500,reversed,merge_insertion,10,5,10.755
40500,reversed,merge_insertion,15,5,9.90624
40500,reversed,merge_insertion,20,5,12.0187
40500,reversed,merge_insertion,30,5,11.4862
40500,reversed,merge_insertion,50,5,14.912
40500,almost_sorted,merge,0,5,13.6496
40500,almost_sorted,merge_insertion,5,5,11.0334
40500,almost_sorted,merge_insertion,10,5,11.0188
40500,almost_sorted,merge_insertion,15,5,8.96064
40500,almost_sorted,merge_insertion,20,5,8.14086
40500,almost_sorted,merge_insertion,30,5,10.3211
40500,almost_sorted,merge_insertion,50,5,9.27284
40600,random,merge,0,5,20.4373
40600,random,merge_insertion,5,5,19.4661
40600,random,merge_insertion,10,5,16.7446
40600,random,merge_insertion,15,5,17.4987
40600,random,merge_insertion,20,5,17.7634
40600,random,merge_insertion,30,5,18.4671
40600,random,merge_insertion,50,5,18.796
40600,reversed,merge,0,5,13.1633
40600,reversed,merge_insertion,5,5,10.555
40600,reversed,merge_insertion,10,5,10.6944
40600,reversed,merge_insertion,15,5,9.71822
40600,reversed,merge_insertion,20,5,10.4442
40600,reversed,merge_insertion,30,5,10.8551
40600,reversed,merge_insertion,50,5,14.4275
40600,almost_sorted,merge,0,5,13.6426
40600,almost_sorted,merge_insertion,5,5,11.9179
40600,almost_sorted,merge_insertion,10,5,10.9702
40600,almost_sorted,merge_insertion,15,5,10.0774
40600,almost_sorted,merge_insertion,20,5,10.2903
40600,almost_sorted,merge_insertion,30,5,10.3876
40600,almost_sorted,merge_insertion,50,5,9.5925
40700,random,merge,0,5,20.398
40700,random,merge_insertion,5,5,18.8435
40700,random,merge_insertion,10,5,18.5027
40700,random,merge_insertion,15,5,17.305
40700,random,merge_insertion,20,5,17.6327
40700,random,merge_insertion,30,5,18.7593
40700,random,merge_insertion,50,5,18.0965
40700,reversed,merge,0,5,12.4572
40700,reversed,merge_insertion,5,5,10.8937
40700,reversed,merge_insertion,10,5,10.5415
40700,reversed,merge_insertion,15,5,10.0621
40700,reversed,merge_insertion,20,5,11.2154
40700,reversed,merge_insertion,30,5,10.9966
40700,reversed,merge_insertion,50,5,14.4057
40700,almost_sorted,merge,0,5,12.5297
40700,almost_sorted,merge_insertion,5,5,11.1482
40700,almost_sorted,merge_insertion,10,5,11.5721
40700,almost_sorted,merge_insertion,15,5,10.653
40700,almost_sorted,merge_insertion,20,5,9.84992
40700,almost_sorted,merge_insertion,30,5,10.4043
40700,almost_sorted,merge_insertion,50,5,9.61572
40800,random,merge,0,5,20.6977
40800,random,merge_insertion,5,5,18.3196
40800,random,merge_insertion,10,5,18.8166
40800,random,merge_insertion,15,5,17.6239
40800,random,merge_insertion,20,5,16.0498
40800,random,merge_insertion,30,5,16.8967
40800,random,merge_insertion,50,5,17.2479
40800,reversed,merge,0,5,12.1147
40800,reversed,merge_insertion,5,5,9.98422
40800,reversed,merge_insertion,10,5,10.5295
40800,reversed,merge_insertion,15,5,10.4668
40800,reversed,merge_insertion,20,5,11.0992
40800,reversed,merge_insertion,30,5,11.2158
40800,reversed,merge_insertion,50,5,13.2846
40800,almost_sorted,merge,0,5,15.124
40800,almost_sorted,merge_insertion,5,5,10.8212
40800,almost_sorted,merge_insertion,10,5,10.2918
40800,almost_sorted,merge_insertion,15,5,9.52088
40800,almost_sorted,merge_insertion,20,5,9.93536
40800,almost_sorted,merge_insertion,30,5,9.01866
40800,almost_sorted,merge_insertion,50,5,9.8823
40900,random,merge,0,5,18.3996
40900,random,merge_insertion,5,5,17.4145
40900,random,merge_insertion,10,5,14.987
40900,random,merge_insertion,15,5,17.11
40900,random,merge_insertion,20,5,16.8597
40900,random,merge_insertion,30,5,17.3739
40900,random,merge_insertion,50,5,16.322
40900,reversed,merge,0,5,10.2016
40900,reversed,merge_insertion,5,5,9.65212
40900,reversed,merge_insertion,10,5,10.1999
40900,reversed,merge_insertion,15,5,9.27538
40900,reversed,merge_insertion,20,5,10.3845
40900,reversed,merge_insertion,30,5,11.4511
40900,reversed,merge_insertion,50,5,14.3784
40900,almost_sorted,merge,0,5,12.5835
40900,almost_sorted,merge_insertion,5,5,10.3207
40900,almost_sorted,merge_insertion,10,5,8.75752
40900,almost_sorted,merge_insertion,15,5,9.62044
40900,almost_sorted,merge_insertion,20,5,9.39502
40900,almost_sorted,merge_insertion,30,5,9.75134
40900,almost_sorted,merge_insertion,50,5,9.12542
41000,random,merge,0,5,19.6611
41000,random,merge_insertion,5,5,16.6101
41000,random,merge_insertion,10,5,16.9073
41000,random,merge_insertion,15,5,16.0935
41000,random,merge_insertion,20,5,15.7468
41000,random,merge_insertion,30,5,16.2241
41000,random,merge_insertion,50,5,17.1086
41000,reversed,merge,0,5,6.76122
41000,reversed,merge_insertion,5,5,10.6329
41000,reversed,merge_insertion,10,5,10.0944
41000,reversed,merge_insertion,15,5,10.0593
41000,reversed,merge_insertion,20,5,9.97382
41000,reversed,merge_insertion,30,5,11.5691
41000,reversed,merge_insertion,50,5,14.4547
41000,almost_sorted,merge,0,5,13.5529
41000,almost_sorted,merge_insertion,5,5,11.9045
41000,almost_sorted,merge_insertion,10,5,10.8805
41000,almost_sorted,merge_insertion,15,5,11.1156
41000,almost_sorted,merge_insertion,20,5,9.71892
41000,almost_sorted,merge_insertion,30,5,9.835
41000,almost_sorted,merge_insertion,50,5,8.78196
41100,random,merge,0,5,21.1942
41100,random,merge_insertion,5,5,18.8849
41100,random,merge_insertion,10,5,17.8195
41100,random,merge_insertion,15,5,18.1491
41100,random,merge_insertion,20,5,17.5554
41100,random,merge_insertion,30,5,17.9692
41100,random,merge_insertion,50,5,18.5882
41100,reversed,merge,0,5,13.6767
41100,reversed,merge_insertion,5,5,11.3831
41100,reversed,merge_insertion,10,5,10.8202
41100,reversed,merge_insertion,15,5,10.2865
41100,reversed,merge_insertion,20,5,12.2992
41100,reversed,merge_insertion,30,5,11.3118
41100,reversed,merge_insertion,50,5,15.0959
41100,almost_sorted,merge,0,5,13.079
41100,almost_sorted,merge_insertion,5,5,10.4855
41100,almost_sorted,merge_insertion,10,5,11.0721
41100,almost_sorted,merge_insertion,15,5,10.0328
41100,almost_sorted,merge_insertion,20,5,8.38692
41100,almost_sorted,merge_insertion,30,5,9.03266
41100,almost_sorted,merge_insertion,50,5,7.1139
41200,random,merge,0,5,21.0999
41200,random,merge_insertion,5,5,18.6518
41200,random,merge_insertion,10,5,18.4119
41200,random,merge_insertion,15,5,17.6073
41200,random,merge_insertion,20,5,18.4259
41200,random,merge_insertion,30,5,18.064
41200,random,merge_insertion,50,5,18.2384
41200,reversed,merge,0,5,13.0078
41200,reversed,merge_insertion,5,5,11.3508
41200,reversed,merge_insertion,10,5,11.0184
41200,reversed,merge_insertion,15,5,10.6875
41200,reversed,merge_insertion,20,5,11.6997
41200,reversed,merge_insertion,30,5,11.573
41200,reversed,merge_insertion,50,5,15.7895
41200,almost_sorted,merge,0,5,14.0834
41200,almost_sorted,merge_insertion,5,5,12.1506
41200,almost_sorted,merge_insertion,10,5,11.1937
41200,almost_sorted,merge_insertion,15,5,11.1428
41200,almost_sorted,merge_insertion,20,5,11.384
41200,almost_sorted,merge_insertion,30,5,10.4534
41200,almost_sorted,merge_insertion,50,5,9.74612
41300,random,merge,0,5,21.6646
41300,random,merge_insertion,5,5,19.3285
41300,random,merge_insertion,10,5,20.1815
41300,random,merge_insertion,15,5,18.5059
41300,random,merge_insertion,20,5,17.5193
41300,random,merge_insertion,30,5,17.646
41300,random,merge_insertion,50,5,17.5226
41300,reversed,merge,0,5,12.5286
41300,reversed,merge_insertion,5,5,11.7423
41300,reversed,merge_insertion,10,5,10.7
41300,reversed,merge_insertion,15,5,10.9901
41300,reversed,merge_insertion,20,5,11.3907
41300,reversed,merge_insertion,30,5,11.5711
41300,reversed,merge_insertion,50,5,13.5499
41300,almost_sorted,merge,0,5,13.3162
41300,almost_sorted,merge_insertion,5,5,12.3959
41300,almost_sorted,merge_insertion,10,5,9.70828
41300,almost_sorted,merge_insertion,15,5,10.6369
41300,almost_sorted,merge_insertion,20,5,10.6919
41300,almost_sorted,merge_insertion,30,5,8.8886
41300,almost_sorted,merge_insertion,50,5,9.51638
41400,random,merge,0,5,20.4288
41400,random,merge_insertion,5,5,18.8818
41400,random,merge_insertion,10,5,18.5043
41400,random,merge_insertion,15,5,18.2791
41400,random,merge_insertion,20,5,14.786
41400,random,merge_insertion,30,5,18.6299
41400,random,merge_insertion,50,5,19.3687
41400,reversed,merge,0,5,11.9955
41400,reversed,merge_insertion,5,5,10.6325
41400,reversed,merge_insertion,10,5,10.2255
41400,reversed,merge_insertion,15,5,10.5956
41400,reversed,merge_insertion,20,5,11.8554
41400,reversed,merge_insertion,30,5,11.6858
41400,reversed,merge_insertion,50,5,15.1251
41400,almost_sorted,merge,0,5,13.6369
41400,almost_sorted,merge_insertion,5,5,12.1832
41400,almost_sorted,merge_insertion,10,5,11.4441
41400,almost_sorted,merge_insertion,15,5,10.7765
41400,almost_sorted,merge_insertion,20,5,10.3822
41400,almost_sorted,merge_insertion,30,5,10.3591
41400,almost_sorted,merge_insertion,50,5,8.75704
41500,random,merge,0,5,20.4241
41500,random,merge_insertion,5,5,18.5163
41500,random,merge_insertion,10,5,18.3729
41500,random,merge_insertion,15,5,18.7419
41500,random,merge_insertion,20,5,16.911
41500,random,merge_insertion,30,5,18.1539
41500,random,merge_insertion,50,5,18.6937
41500,reversed,merge,0,5,13.2832
41500,reversed,merge_insertion,5,5,11.2261
41500,reversed,merge_insertion,10,5,10.8186
41500,reversed,merge_insertion,15,5,10.6742
41500,reversed,merge_insertion,20,5,11.6271
41500,reversed,merge_insertion,30,5,11.6625
41500,reversed,merge_insertion,50,5,16.0082
41500,almost_sorted,merge,0,5,13.3275
41500,almost_sorted,merge_insertion,5,5,12.0491
41500,almost_sorted,merge_insertion,10,5,9.72776
41500,almost_sorted,merge_insertion,15,5,10.9962
41500,almost_sorted,merge_insertion,20,5,10.5116
41500,almost_sorted,merge_insertion,30,5,9.79648
41500,almost_sorted,merge_insertion,50,5,9.67128
41600,random,merge,0,5,20.6826
41600,random,merge_insertion,5,5,19.4463
41600,random,merge_insertion,10,5,13.801
41600,random,merge_insertion,15,5,19.5563
41600,random,merge_insertion,20,5,18.8462
41600,random,merge_insertion,30,5,18.6458
41600,random,merge_insertion,50,5,16.5591
41600,reversed,merge,0,5,12.2805
41600,reversed,merge_insertion,5,5,7.47768
41600,reversed,merge_insertion,10,5,10.9539
41600,reversed,merge_insertion,15,5,11.0999
41600,reversed,merge_insertion,20,5,12.0642
41600,reversed,merge_insertion,30,5,9.90342
41600,reversed,merge_insertion,50,5,15.3748
41600,almost_sorted,merge,0,5,12.8944
41600,almost_sorted,merge_insertion,5,5,10.6615
41600,almost_sorted,merge_insertion,10,5,11.5677
41600,almost_sorted,merge_insertion,15,5,10.2414
41600,almost_sorted,merge_insertion,20,5,9.60982
41600,almost_sorted,merge_insertion,30,5,10.5862
41600,almost_sorted,merge_insertion,50,5,9.19868
41700,random,merge,0,5,20.0086
41700,random,merge_insertion,5,5,19.1002
41700,random,merge_insertion,10,5,18.3707
41700,random,merge_insertion,15,5,18.5365
41700,random,merge_insertion,20,5,18.0598
41700,random,merge_insertion,30,5,17.1045
41700,random,merge_insertion,50,5,19.1497
41700,reversed,merge,0,5,12.7435
41700,reversed,merge_insertion,5,5,10.4657
41700,reversed,merge_insertion,10,5,11.2051
41700,reversed,merge_insertion,15,5,11.6069
41700,reversed,merge_insertion,20,5,12.1519
41700,reversed,merge_insertion,30,5,12.0103
41700,reversed,merge_insertion,50,5,15.0389
41700,almost_sorted,merge,0,5,14.323
41700,almost_sorted,merge_insertion,5,5,11.1618
41700,almost_sorted,merge_insertion,10,5,10.9084
41700,almost_sorted,merge_insertion,15,5,10.6573
41700,almost_sorted,merge_insertion,20,5,10.406
41700,almost_sorted,merge_insertion,30,5,10.3026
41700,almost_sorted,merge_insertion,50,5,9.07364
41800,random,merge,0,5,21.0283
41800,random,merge_insertion,5,5,17.1654
41800,random,merge_insertion,10,5,17.5211
41800,random,merge_insertion,15,5,18.8619
41800,random,merge_insertion,20,5,18.5955
41800,random,merge_insertion,30,5,18.9208
41800,random,merge_insertion,50,5,19.2211
41800,reversed,merge,0,5,12.6258
41800,reversed,merge_insertion,5,5,11.7501
41800,reversed,merge_insertion,10,5,11.3864
41800,reversed,merge_insertion,15,5,10.7267
41800,reversed,merge_insertion,20,5,11.7878
41800,reversed,merge_insertion,30,5,12.4014
41800,reversed,merge_insertion,50,5,16.7841
41800,almost_sorted,merge,0,5,13.7487
41800,almost_sorted,merge_insertion,5,5,11.5368
41800,almost_sorted,merge_insertion,10,5,10.9855
41800,almost_sorted,merge_insertion,15,5,11.3685
41800,almost_sorted,merge_insertion,20,5,10.6132
41800,almost_sorted,merge_insertion,30,5,10.5354
41800,almost_sorted,merge_insertion,50,5,9.4521
41900,random,merge,0,5,20.7842
41900,random,merge_insertion,5,5,18.0318
41900,random,merge_insertion,10,5,18.0037
41900,random,merge_insertion,15,5,18.9069
41900,random,merge_insertion,20,5,18.4388
41900,random,merge_insertion,30,5,18.2639
41900,random,merge_insertion,50,5,19.4732
41900,reversed,merge,0,5,13.4341
41900,reversed,merge_insertion,5,5,12.1211
41900,reversed,merge_insertion,10,5,11.1346
41900,reversed,merge_insertion,15,5,11.2542
41900,reversed,merge_insertion,20,5,11.5363
41900,reversed,merge_insertion,30,5,12.3597
41900,reversed,merge_insertion,50,5,15.8711
41900,almost_sorted,merge,0,5,14.0943
41900,almost_sorted,merge_insertion,5,5,12.9547
41900,almost_sorted,merge_insertion,10,5,12.6434
41900,almost_sorted,merge_insertion,15,5,11.4015
41900,almost_sorted,merge_insertion,20,5,11.7658
41900,almost_sorted,merge_insertion,30,5,10.3901
41900,almost_sorted,merge_insertion,50,5,9.8535
42000,random,merge,0,5,22.5833
42000,random,merge_insertion,5,5,19.4807
42000,random,merge_insertion,10,5,19.3984
42000,random,merge_insertion,15,5,21.0186
42000,random,merge_insertion,20,5,19.3524
42000,random,merge_insertion,30,5,18.3866
42000,random,merge_insertion,50,5,20.8442
42000,reversed,merge,0,5,14.013
42000,reversed,merge_insertion,5,5,11.6046
